dataset,split,fold,kc_id,train_freq,log_train_freq,n_train_learners,n_train_items,train_correct_rate,difficulty_proxy,median_sequence_position_train
xes3g5m,learner_based,0,236,12133,9.403766708502243,2983,25,0.7427676584521553,0.2572323415478447,0.11538461538461539
xes3g5m,learner_based,0,237,13779,9.53097354456765,7410,27,0.7875027215327672,0.21249727846723276,0.17365269461077845
xes3g5m,learner_based,0,238,8186,9.010302809376448,5989,8,0.7253848033227461,0.27461519667725387,0.7932536860569857
xes3g5m,learner_based,0,239,8518,9.05005424204284,4589,27,0.8419816858417469,0.15801831415825307,0.543772810218978
xes3g5m,learner_based,0,240,8523,9.050640993218508,4645,32,0.7724979467323713,0.22750205326762873,0.2037037037037037
xes3g5m,learner_based,0,241,11976,9.390743422947507,7196,20,0.7791416165664663,0.2208583834335337,0.4753303773256825
xes3g5m,learner_based,0,242,7010,8.855235623206967,3046,25,0.6845934379457917,0.31540656205420825,0.5494195113498527
xes3g5m,learner_based,0,243,8307,9.024974184996003,2999,14,0.8394125436378957,0.16058745636210425,0.16885553470919323
xes3g5m,learner_based,0,244,6126,8.720460512725655,3990,14,0.8403525954946132,0.15964740450538684,0.20380049650191828
xes3g5m,learner_based,0,245,1502,7.315218389752975,1448,3,0.7509986684420772,0.2490013315579228,0.22105719755893263
xes3g5m,learner_based,0,246,1609,7.383989457978509,1503,3,0.783716594157862,0.216283405842138,0.22278481012658227
xes3g5m,learner_based,0,247,4472,8.405814603432848,4455,6,0.7938282647584973,0.20617173524150267,0.8461538461538461
xes3g5m,learner_based,0,248,10266,9.236690147298965,5409,23,0.8653808688875901,0.13461913111240986,0.35191090555014604
xes3g5m,learner_based,0,249,6153,8.724857555881988,2582,23,0.7802697870957257,0.2197302129042743,0.3145299145299145
xes3g5m,learner_based,0,250,3938,8.278682162970906,2222,7,0.8285931945149823,0.17140680548501774,0.3186626932389644
xes3g5m,learner_based,0,251,3987,8.291045131081729,3976,4,0.8274391773263106,0.17256082267368944,0.4338235294117647
xes3g5m,learner_based,0,252,20363,9.921523915022227,7742,37,0.7781269950400236,0.22187300495997642,0.5597345132743363
xes3g5m,learner_based,0,253,6721,8.81314100828505,4735,19,0.7973515845856272,0.20264841541437284,0.4515366430260047
xes3g5m,learner_based,0,254,1073,6.97914527506881,1073,2,0.8462255358807083,0.15377446411929174,0.3747016706443914
xes3g5m,learner_based,0,255,1221,7.108244139731541,1219,5,0.9426699426699426,0.05733005733005736,0.3787878787878788
xes3g5m,learner_based,0,256,3398,8.131236549696116,2122,6,1.0,0.0,0.4131280657563304
xes3g5m,learner_based,0,257,60349,11.007916226525678,6900,93,0.7730202654559314,0.2269797345440686,0.4553072625698324
xes3g5m,learner_based,0,258,13745,9.52850315168155,4498,25,0.7428155692979265,0.25718443070207353,0.42546063651591287
xes3g5m,learner_based,0,259,2820,7.944846711001996,2200,5,0.6531914893617021,0.3468085106382979,0.4070867240176703
xes3g5m,learner_based,0,260,21692,9.984744906843062,5194,51,0.7848976581228102,0.2151023418771898,0.47121535181236673
xes3g5m,learner_based,0,261,14459,9.579141495712756,2714,18,0.7364962998824262,0.26350370011757385,0.44089456869009586
xes3g5m,learner_based,0,262,8060,8.9947928972836,2511,10,0.8660049627791563,0.13399503722084372,0.4736362764835586
xes3g5m,learner_based,0,263,20536,9.929983416340093,2802,33,0.8265971951694585,0.1734028048305415,0.4836823729759593
xes3g5m,learner_based,0,264,7365,8.904630097005011,2606,20,0.7674134419551935,0.23258655804480655,0.49310872894333846
xes3g5m,learner_based,0,265,6472,8.77539495854551,4792,16,0.8759270704573547,0.12407292954264526,0.40936171056414117
xes3g5m,learner_based,0,266,41099,10.623763400484325,7792,69,0.8421616097715273,0.15783839022847268,0.9670886075949368
xes3g5m,learner_based,0,267,1309,7.177782416195197,1306,4,0.6913674560733384,0.3086325439266616,0.5111561866125761
xes3g5m,learner_based,0,268,1423,7.261225091971921,1423,1,0.8812368236120871,0.1187631763879129,0.5173501577287066
xes3g5m,learner_based,0,269,787,6.669498089857879,787,4,0.8487928843710292,0.15120711562897082,0.5253623188405797
xes3g5m,learner_based,0,270,3164,8.059908334578276,1743,21,0.6235777496839444,0.3764222503160556,0.9710743801652892
xes3g5m,learner_based,0,271,7520,8.925454386826402,2756,6,0.8696808510638298,0.13031914893617025,0.5734229114232362
xes3g5m,learner_based,0,272,16501,9.711236864664288,7434,41,0.8142536815950548,0.18574631840494515,0.6449704142011834
xes3g5m,learner_based,0,273,658,6.490723534502507,658,1,0.8951367781155015,0.10486322188449848,0.6498669996966041
xes3g5m,learner_based,0,274,827,6.71901315438526,768,4,0.8222490931076178,0.17775090689238215,0.671604938271605
xes3g5m,learner_based,0,275,1053,6.960347729101308,910,6,0.8281101614434948,0.1718898385565052,0.697029702970297
xes3g5m,learner_based,0,276,1475,7.297091005160418,1172,11,0.7810169491525424,0.21898305084745762,0.6790393013100436
xes3g5m,learner_based,0,277,6072,8.711607995897575,2465,11,0.8496376811594203,0.1503623188405797,0.7427339478496571
xes3g5m,learner_based,0,278,1733,7.458186157340487,1733,1,0.964800923254472,0.035199076745528024,0.7591522157996147
xes3g5m,learner_based,0,279,2926,7.9817332866918855,2376,14,0.84107997265892,0.15892002734108002,0.7704682832749252
xes3g5m,learner_based,0,280,1519,7.326465613840322,929,9,0.8341013824884793,0.16589861751152069,0.8395061728395061
xes3g5m,learner_based,0,281,301,5.71042701737487,298,3,0.8504983388704319,0.1495016611295681,0.7450199203187251
xes3g5m,learner_based,0,282,1849,7.52294091807237,1302,4,0.8685776095186587,0.1314223904813413,0.8708133971291866
xes3g5m,learner_based,0,283,4464,8.4040244933106,2824,7,0.7712813620071685,0.22871863799283154,0.814105666465013
xes3g5m,learner_based,0,284,1648,7.407924322559599,1303,10,0.7797330097087378,0.22026699029126218,0.7592705404561074
xes3g5m,learner_based,0,285,4293,8.364973978438726,3924,10,0.8208711856510599,0.17912881434894012,0.7520891364902507
xes3g5m,learner_based,0,286,508,6.2324480165505225,428,6,0.8779527559055118,0.1220472440944882,0.3972999946053838
xes3g5m,learner_based,0,287,2364,7.768533300926033,1606,7,0.7516920473773265,0.24830795262267347,0.13846579630477934
xes3g5m,learner_based,0,288,1730,7.456454555176209,1466,4,0.8445086705202313,0.15549132947976874,0.866940688719699
xes3g5m,learner_based,0,289,800,6.68586094706836,674,3,0.78,0.21999999999999997,0.7310442477876107
xes3g5m,learner_based,0,290,1706,7.442492722794441,1705,2,0.9261430246189918,0.07385697538100822,0.8912417549840658
xes3g5m,learner_based,0,291,3352,8.117610746466228,1748,10,0.6076968973747017,0.39230310262529833,0.8760783074291664
xes3g5m,learner_based,0,292,2862,7.959625305098115,2209,3,0.7840670859538784,0.21593291404612158,0.9087945911817321
xes3g5m,learner_based,0,293,2290,7.736743682453495,2097,2,0.7602620087336245,0.23973799126637552,0.904
xes3g5m,learner_based,0,294,3923,8.274866820685254,1998,9,0.6089727249553912,0.39102727504460877,0.9283276450511946
xes3g5m,learner_based,0,295,1955,7.578656850594762,1950,1,0.9447570332480818,0.0552429667519182,0.9438202247191011
xes3g5m,learner_based,0,296,2626,7.87359778968554,2128,4,0.6355674028941356,0.3644325971058644,0.9481461887516907
xes3g5m,learner_based,0,297,1188,7.080867896690782,1185,1,0.8585858585858586,0.14141414141414144,0.9578313253012049
xes3g5m,learner_based,0,298,575,6.3561076606958915,553,2,0.591304347826087,0.408695652173913,0.9615384615384616
xes3g5m,learner_based,0,299,3110,8.042699496897637,3035,11,0.7392282958199357,0.26077170418006435,0.9642201402154102
xes3g5m,learner_based,0,300,3959,8.283999304248526,3806,7,0.8827986865370043,0.11720131346299567,0.8658892128279884
xes3g5m,learner_based,0,301,13042,9.476006870370282,5754,25,0.922557889894188,0.07744211010581203,0.8461538461538461
xes3g5m,learner_based,0,302,1357,7.213768308118642,1314,5,0.8039793662490788,0.19602063375092116,0.18322981366459629
xes3g5m,learner_based,0,303,9427,9.151439264056021,6074,6,0.5757929351861674,0.42420706481383263,0.18732782369146006
xes3g5m,learner_based,0,304,3501,8.161089512845797,3174,3,0.7743501856612397,0.2256498143387603,0.10746268656716418
xes3g5m,learner_based,0,305,1063,6.96979066990159,1034,7,0.7262464722483537,0.2737535277516463,0.152
xes3g5m,learner_based,0,306,999,6.907755278982137,908,7,0.6526526526526526,0.3473473473473474,0.04081632653061224
xes3g5m,learner_based,0,307,11692,9.366745651140318,5570,13,0.8031132398221006,0.1968867601778994,0.15275252525252525
xes3g5m,learner_based,0,308,1525,7.330405211844402,1453,13,0.8885245901639345,0.11147540983606552,0.08588957055214724
xes3g5m,learner_based,0,309,60,4.110873864173311,59,1,0.85,0.15000000000000002,0.13233109595070422
xes3g5m,learner_based,0,310,1171,7.066466970136958,815,10,0.740392826643894,0.25960717335610595,0.20491803278688525
xes3g5m,learner_based,0,311,7936,8.979290649090876,3047,18,0.7700352822580645,0.2299647177419355,0.43613020983435574
xes3g5m,learner_based,0,312,614,6.421622267806518,583,6,0.7687296416938111,0.23127035830618892,0.0437037037037037
xes3g5m,learner_based,0,313,11035,9.308917935337176,3330,26,0.667149977344812,0.33285002265518804,0.1774960380348653
xes3g5m,learner_based,0,314,717,6.576469569048224,662,8,0.6373779637377964,0.3626220362622036,0.06116207951070336
xes3g5m,learner_based,0,315,1247,7.129297548929373,1238,3,0.7594226142742582,0.24057738572574183,0.18333333333333332
xes3g5m,learner_based,0,316,536,6.285998094508865,536,1,0.5373134328358209,0.4626865671641791,0.1919183673469388
xes3g5m,learner_based,0,317,1601,7.379008127628304,1197,2,0.8888194878201124,0.11118051217988756,0.18835616438356165
xes3g5m,learner_based,0,318,1079,6.984716320118266,1009,2,0.7052826691380908,0.2947173308619092,0.20600858369098712
xes3g5m,learner_based,0,319,392,5.973809611869261,303,6,0.8086734693877551,0.19132653061224492,0.1962924907954448
xes3g5m,learner_based,0,320,1521,7.3277805384216315,1240,13,0.5621301775147929,0.4378698224852071,0.2530487804878049
xes3g5m,learner_based,0,321,1056,6.963189985870238,836,11,0.5757575757575758,0.4242424242424242,0.27369721473495057
xes3g5m,learner_based,0,322,1394,7.240649694255466,974,2,0.8601147776183644,0.1398852223816356,0.15554089070786817
xes3g5m,learner_based,0,323,1481,7.301147805856032,1481,2,0.8858879135719109,0.11411208642808912,0.28
xes3g5m,learner_based,0,324,1579,7.365180126021013,1578,3,0.8860037998733375,0.11399620012666245,0.29004329004329005
xes3g5m,learner_based,0,325,2651,7.883069351305753,1471,11,0.5601659751037344,0.43983402489626555,0.3257328990228013
xes3g5m,learner_based,0,326,4873,8.491670234185152,4531,7,0.8485532526164581,0.1514467473835419,0.7692307692307693
xes3g5m,learner_based,0,327,3249,8.086410275323782,2568,20,0.8205601723607264,0.17943982763927357,0.5018181818181818
xes3g5m,learner_based,0,328,119,4.787491742782046,119,1,0.453781512605042,0.546218487394958,0.3842239185750636
xes3g5m,learner_based,0,329,6379,8.760923376338836,3837,13,0.7935413074149553,0.20645869258504468,0.4439252336448598
xes3g5m,learner_based,0,330,17256,9.75597313724758,6112,28,0.7902178952248493,0.2097821047751507,0.39356625172471305
xes3g5m,learner_based,0,331,424,6.052089168924417,422,1,0.7287735849056604,0.27122641509433965,0.3705800756620429
xes3g5m,learner_based,0,332,2084,7.642524134232902,2068,6,0.7634357005758158,0.23656429942418422,0.37022455526392534
xes3g5m,learner_based,0,333,381,5.945420608606575,344,2,0.2335958005249344,0.7664041994750657,0.35968379446640314
xes3g5m,learner_based,0,334,2013,7.607878073278507,1879,3,0.4396423248882265,0.5603576751117735,0.4225352112676056
xes3g5m,learner_based,0,335,18554,9.828494573494698,7533,34,0.7632855448959793,0.23671445510402067,0.40520058598151903
xes3g5m,learner_based,0,336,23239,10.053630210965848,7918,65,0.7693962735057447,0.2306037264942553,0.49245283018867925
xes3g5m,learner_based,0,337,5197,8.556029215201436,4448,4,0.6496055416586493,0.35039445834135075,0.47509578544061304
xes3g5m,learner_based,0,338,2056,7.6290038896529575,2056,5,0.5958171206225681,0.4041828793774319,0.5812705822748163
xes3g5m,learner_based,0,339,4049,8.306472160100585,3264,14,0.7856260805137071,0.21437391948629292,0.47309833024118736
xes3g5m,learner_based,0,340,13490,9.509778075438817,5494,12,0.9255744996293551,0.07442550037064488,0.5240384615384616
xes3g5m,learner_based,0,341,5020,8.521384396034705,4026,1,0.9258964143426295,0.07410358565737052,0.5016502369152007
xes3g5m,learner_based,0,342,5020,8.521384396034705,4026,1,0.9258964143426295,0.07410358565737052,0.5048433248897646
xes3g5m,learner_based,0,343,10630,9.271529540288606,4165,6,0.7537158984007526,0.2462841015992474,0.5
xes3g5m,learner_based,0,344,3141,8.052614818815567,3121,2,0.9204075135307227,0.0795924864692773,0.5493975903614458
xes3g5m,learner_based,0,345,364,5.8998973535824915,206,2,0.5,0.5,0.6225496457135906
xes3g5m,learner_based,0,346,177,5.181783550292085,176,1,0.4180790960451977,0.5819209039548023,0.6148491879350348
xes3g5m,learner_based,0,347,183,5.214935757608986,179,3,0.4371584699453552,0.5628415300546448,0.6150341685649203
xes3g5m,learner_based,0,348,440,6.089044875446846,346,11,0.8,0.19999999999999996,0.7207705019624044
xes3g5m,learner_based,0,349,10199,9.230142999272362,4142,25,0.8779292087459555,0.12207079125404452,0.6
xes3g5m,learner_based,0,350,1852,7.52456122628536,1839,2,0.8169546436285097,0.18304535637149033,0.6038037253601785
xes3g5m,learner_based,0,351,3767,8.234299635696253,2996,2,0.9097425006636581,0.09025749933634186,0.6026058631921825
xes3g5m,learner_based,0,352,9815,9.191768986390747,6378,19,0.8029546612328069,0.1970453387671931,0.6754530477759473
xes3g5m,learner_based,0,353,331,5.805134968916488,330,2,0.31419939577039274,0.6858006042296072,0.7650429799426934
xes3g5m,learner_based,0,354,336,5.820082930352362,334,1,0.41369047619047616,0.5863095238095238,0.7680921958473317
xes3g5m,learner_based,0,355,2880,7.9658927350845286,2870,2,0.5114583333333333,0.48854166666666665,0.7302245932951327
xes3g5m,learner_based,0,356,1787,7.488852955733459,1781,2,0.8707330721880246,0.12926692781197535,0.7240437158469946
xes3g5m,learner_based,0,357,2306,7.7437032581737535,2252,4,0.7198612315698178,0.28013876843018215,0.7253630408392313
xes3g5m,learner_based,0,358,970,6.878326468291325,970,2,0.9144329896907216,0.08556701030927838,0.8068622057392154
xes3g5m,learner_based,0,359,17399,9.764225485202621,6403,28,0.8109086729122363,0.18909132708776366,0.8102981029810298
xes3g5m,learner_based,0,360,5132,8.543445562560303,3502,4,0.8641855027279813,0.13581449727201866,0.8977172518839185
xes3g5m,learner_based,0,361,6828,8.82893352896109,4381,6,0.8393380199179847,0.16066198008201527,0.8913896052066065
xes3g5m,learner_based,0,362,9012,9.10642325855641,4308,9,0.8581890812250332,0.14181091877496677,0.8944271911663216
xes3g5m,learner_based,0,363,11284,9.331229689251636,4331,26,0.8816908897554059,0.11830911024459412,0.9796437659033079
xes3g5m,learner_based,0,364,992,6.900730664045173,982,4,0.8235887096774194,0.17641129032258063,0.20730578512396694
xes3g5m,learner_based,0,365,8548,9.053569596026234,3500,7,0.8371548900327562,0.16284510996724377,0.006968641114982578
xes3g5m,learner_based,0,366,6621,8.798152718107191,4916,5,0.9679806675728742,0.032019332427125846,0.0371900826446281
xes3g5m,learner_based,0,367,6435,8.769662508112274,5244,13,0.6592074592074592,0.34079254079254084,0.15254237288135594
xes3g5m,learner_based,0,368,2698,7.900636613018005,2143,16,0.6423276501111935,0.3576723498888065,0.4060003993610224
xes3g5m,learner_based,0,369,1743,7.463936604468925,1743,2,0.5329890992541595,0.4670109007458405,0.3604294478527607
xes3g5m,learner_based,0,370,1374,7.226209010100671,1372,4,0.8486171761280932,0.15138282387190682,0.32108608228577856
xes3g5m,learner_based,0,371,4006,8.295798110636145,3180,2,0.7209186220668996,0.2790813779331004,0.3910104508445741
xes3g5m,learner_based,0,372,1887,7.543273346705446,1528,9,0.8139904610492846,0.18600953895071537,0.33490566037735847
xes3g5m,learner_based,0,373,5931,8.688116703257823,5013,10,0.8490979598718598,0.15090204012814024,0.39591836734693875
xes3g5m,learner_based,0,374,6261,8.742254901886351,4395,14,0.6858329340360965,0.31416706596390354,0.01694915254237288
xes3g5m,learner_based,0,375,1329,7.1929342212158,1329,1,0.9217456734386757,0.07825432656132425,0.46153846153846156
xes3g5m,learner_based,0,376,3226,8.079308192051961,2253,5,0.926224426534408,0.07377557346559205,0.582672248233271
xes3g5m,learner_based,0,377,1779,7.484368643286131,1779,2,0.8780213603147836,0.12197863968521638,0.45476190476190476
xes3g5m,learner_based,0,378,8937,9.098067129493398,3144,9,0.8641602327402932,0.1358397672597068,0.6860670194003528
xes3g5m,learner_based,0,379,16890,9.734536214680345,3456,15,0.8721728833629366,0.12782711663706336,0.49221450956798163
xes3g5m,learner_based,0,380,3759,8.23217423638394,3048,7,0.42857142857142855,0.5714285714285714,0.541958041958042
xes3g5m,learner_based,0,381,3253,8.087640287778983,2871,8,0.9385182908084845,0.06148170919151552,0.6099656357388317
xes3g5m,learner_based,0,382,2735,7.914252278742441,2133,16,0.7612431444241317,0.23875685557586834,0.5753138075313807
xes3g5m,learner_based,0,383,1008,6.9167150203536085,1003,3,0.9265873015873016,0.07341269841269837,0.5781970543423057
xes3g5m,learner_based,0,384,1501,7.31455283232408,1495,1,0.9820119920053297,0.017988007994670263,0.5909090909090909
xes3g5m,learner_based,0,385,1145,7.044032897274685,1102,2,0.845414847161572,0.154585152838428,0.5414937759336099
xes3g5m,learner_based,0,386,2425,7.793999089503996,2396,1,0.8519587628865979,0.1480412371134021,0.5945121951219512
xes3g5m,learner_based,0,387,2835,7.950149887652018,2790,3,0.9502645502645503,0.049735449735449744,0.6763990267639902
xes3g5m,learner_based,0,388,3323,8.10892415597534,3095,7,0.8206439963888053,0.17935600361119475,0.7290322580645161
xes3g5m,learner_based,0,389,7477,8.91972065553706,4788,16,0.8300120369132005,0.16998796308679953,0.6666666666666666
xes3g5m,learner_based,0,390,5229,8.56216655705897,4239,1,0.9305794606999426,0.06942053930005743,0.775330396475771
xes3g5m,learner_based,0,391,2801,7.938088726896952,2801,1,0.9575151731524456,0.04248482684755439,0.8146341463414634
xes3g5m,learner_based,0,392,7429,8.913281137711804,4616,3,0.9445416610580158,0.05545833894198415,0.858433734939759
xes3g5m,learner_based,0,393,2511,7.828834527588089,2500,1,0.9012345679012346,0.09876543209876543,0.897133220910624
xes3g5m,learner_based,0,394,3910,8.271548374755515,2968,4,0.760613810741688,0.239386189258312,0.8949152542372881
xes3g5m,learner_based,0,395,1841,7.518607216815252,1840,3,0.6778924497555676,0.3221075502444324,0.08490566037735849
xes3g5m,learner_based,0,396,1544,7.3427791893318455,870,6,0.836139896373057,0.16386010362694303,0.07639942892400817
xes3g5m,learner_based,0,397,657,6.489204931325317,567,5,0.8904109589041096,0.1095890410958904,0.14219114219114218
xes3g5m,learner_based,0,398,888,6.790097235513905,760,3,0.7849099099099099,0.21509009009009006,0.6274006949790882
xes3g5m,learner_based,0,399,644,6.4692503167957724,629,2,0.16770186335403728,0.8322981366459627,0.2038764299910797
xes3g5m,learner_based,0,400,886,6.787844982309579,867,2,0.2765237020316027,0.7234762979683973,0.2753232128232128
xes3g5m,learner_based,0,401,5796,8.665095821339733,3161,13,0.720151828847481,0.27984817115251903,0.13653550371699563
xes3g5m,learner_based,0,402,11275,9.330431852234003,2871,41,0.707139689578714,0.292860310421286,0.18206521739130435
xes3g5m,learner_based,0,403,914,6.818924065275521,913,2,0.8544857768052516,0.14551422319474838,0.34413594981213247
xes3g5m,learner_based,0,404,1150,7.048386408721883,1022,10,0.7878260869565218,0.2121739130434782,0.45498299970727973
xes3g5m,learner_based,0,405,2772,7.927685045615778,1280,10,0.8658008658008658,0.1341991341991342,0.4450231786335142
xes3g5m,learner_based,0,406,834,6.727431724850855,834,1,0.9316546762589928,0.06834532374100721,0.5767875398400384
xes3g5m,learner_based,0,407,3837,8.252706676567644,2774,10,0.6426896012509773,0.3573103987490227,0.5201900237529691
xes3g5m,learner_based,0,408,5276,8.571113033405668,2556,11,0.5356330553449583,0.4643669446550417,0.6201550387596899
xes3g5m,learner_based,0,409,4590,8.431853144249223,2960,11,0.6858387799564271,0.31416122004357294,0.8377320218913851
xes3g5m,learner_based,0,410,3415,8.13622555490846,1804,3,0.7142020497803807,0.2857979502196193,0.8219780219780219
xes3g5m,learner_based,0,411,3612,8.19229373114764,1995,4,0.716500553709856,0.283499446290144,0.8196534171719441
xes3g5m,learner_based,0,412,3583,8.18423477409482,1971,5,0.7264861847613732,0.27351381523862683,0.8265682656826568
xes3g5m,learner_based,0,413,7933,8.978912601074276,5046,21,0.7596117483927897,0.24038825160721033,0.46258503401360546
xes3g5m,learner_based,0,414,1547,7.344719054149673,1330,2,0.7433742727860375,0.2566257272139625,0.9775641025641025
xes3g5m,learner_based,0,415,223,5.4116460518550396,177,5,0.8385650224215246,0.16143497757847536,0.8101694915254237
xes3g5m,learner_based,0,416,70,4.2626798770413155,39,2,0.5857142857142857,0.41428571428571426,0.13016788159929316
xes3g5m,learner_based,0,417,70,4.2626798770413155,39,2,0.5857142857142857,0.41428571428571426,0.1343781753920919
xes3g5m,learner_based,0,418,314,5.752572638825633,250,4,0.7229299363057324,0.27707006369426757,0.35243147138698394
xes3g5m,learner_based,0,419,535,6.284134161070802,279,4,0.8710280373831776,0.12897196261682242,0.23440860215053763
xes3g5m,learner_based,0,420,1033,6.9411900550683745,523,6,0.7037754114230397,0.2962245885769603,0.32722513089005234
xes3g5m,learner_based,0,421,190,5.25227342804663,190,1,0.8105263157894737,0.18947368421052635,0.3209040666643711
xes3g5m,learner_based,0,422,3951,8.281977058867758,2156,13,0.8532017210832701,0.14679827891672992,0.8888888888888888
xes3g5m,learner_based,0,423,49,3.912023005428146,49,1,0.3469387755102041,0.653061224489796,0.38386308068459657
xes3g5m,learner_based,0,424,2744,7.917536353943631,315,24,0.8626093294460642,0.13739067055393583,0.40103601249112086
xes3g5m,learner_based,0,425,3381,8.126222529458525,320,34,0.8148476782017154,0.18515232179828456,0.39603960396039606
xes3g5m,learner_based,0,426,445,6.100318952020064,238,7,0.8651685393258427,0.1348314606741573,0.532051282051282
xes3g5m,learner_based,0,427,959,6.866933284461882,957,6,0.7956204379562044,0.2043795620437956,0.38186813186813184
xes3g5m,learner_based,0,428,71,4.276666119016055,71,1,0.5774647887323944,0.4225352112676056,0.4479768786127168
xes3g5m,learner_based,0,429,210,5.351858133476067,188,2,0.5190476190476191,0.4809523809523809,0.32976329763297635
xes3g5m,learner_based,0,430,1281,7.156176637480615,1241,5,0.7377049180327869,0.2622950819672131,0.46885245901639344
xes3g5m,learner_based,0,431,4453,8.401557847817314,1482,27,0.8158544801257579,0.1841455198742421,0.6617100371747212
xes3g5m,learner_based,0,432,237,5.472270673671475,237,2,0.6244725738396625,0.3755274261603375,0.4947589098532495
xes3g5m,learner_based,0,433,136,4.919980925828125,136,1,0.9117647058823529,0.08823529411764708,0.5555555555555556
xes3g5m,learner_based,0,434,186,5.231108616854587,186,2,0.9247311827956989,0.07526881720430112,0.5205690614239045
xes3g5m,learner_based,0,435,2174,7.684783943522785,1051,10,0.827506899724011,0.17249310027598896,0.5088990784174724
xes3g5m,learner_based,0,436,775,6.654152520183219,747,7,0.8929032258064517,0.10709677419354835,0.967479674796748
xes3g5m,learner_based,0,437,288,5.666426688112432,272,2,0.8576388888888888,0.14236111111111116,0.5589148702959444
xes3g5m,learner_based,0,438,490,6.19644412779452,214,6,0.8081632653061225,0.19183673469387752,0.7780469804801025
xes3g5m,learner_based,0,439,490,6.19644412779452,214,6,0.8081632653061225,0.19183673469387752,0.7800430423357394
xes3g5m,learner_based,0,440,331,5.805134968916488,246,3,0.8338368580060423,0.16616314199395765,0.804945054945055
xes3g5m,learner_based,0,441,1081,6.9865664594064265,307,11,0.8048103607770583,0.19518963922294175,0.8036912751677853
xes3g5m,learner_based,0,442,65,4.189654742026425,65,1,0.8153846153846154,0.18461538461538463,0.7901990811638591
xes3g5m,learner_based,0,443,618,6.428105272684596,323,6,0.872168284789644,0.12783171521035597,0.674046800705216
xes3g5m,learner_based,0,444,183,5.214935757608986,174,1,0.8852459016393442,0.11475409836065575,0.8053691275167785
xes3g5m,learner_based,0,445,62,4.143134726391533,62,1,0.7580645161290323,0.24193548387096775,0.8111172566371682
xes3g5m,learner_based,0,446,622,6.434546518787453,343,4,0.6495176848874598,0.35048231511254024,0.06276066249034584
xes3g5m,learner_based,0,447,6215,8.734881892047483,1784,9,0.9575221238938053,0.04247787610619469,0.7047619047619048
xes3g5m,learner_based,0,448,16635,9.719324300862802,4584,29,0.8411782386534415,0.15882176134655845,0.7178631051752922
xes3g5m,learner_based,0,449,161,5.087596335232384,89,8,0.9254658385093167,0.07453416149068326,0.9314285714285714
xes3g5m,learner_based,0,450,709,6.565264970035361,359,11,0.8575458392101551,0.14245416078984485,0.925764192139738
xes3g5m,learner_based,0,451,1183,7.076653815443951,1183,2,0.49535080304311074,0.5046491969568893,0.7627551020408163
xes3g5m,learner_based,0,452,305,5.723585101952381,232,4,0.8557377049180328,0.1442622950819672,0.27413127413127414
xes3g5m,learner_based,0,453,93,4.543294782270004,88,2,0.7096774193548387,0.29032258064516125,0.9283489096573209
xes3g5m,learner_based,0,454,51,3.9512437185814275,51,1,0.9803921568627451,0.019607843137254943,0.925414364640884
xes3g5m,learner_based,0,455,49,3.912023005428146,49,1,0.9795918367346939,0.020408163265306145,0.9275618374558304
xes3g5m,learner_based,0,456,123,4.820281565605037,116,1,0.983739837398374,0.016260162601625994,0.9716981132075472
xes3g5m,learner_based,0,457,374,5.926926025970411,340,6,0.8663101604278075,0.1336898395721925,0.8063938266501309
xes3g5m,learner_based,0,458,120,4.795790545596741,112,1,0.95,0.050000000000000044,0.973105256910545
xes3g5m,learner_based,0,459,163,5.099866427824199,163,1,0.9202453987730062,0.07975460122699385,0.993421052631579
xes3g5m,learner_based,0,460,163,5.099866427824199,163,1,0.9631901840490797,0.036809815950920255,0.9938650306748467
xes3g5m,learner_based,0,461,192,5.262690188904886,163,2,0.9739583333333334,0.02604166666666663,0.9937336797534048
xes3g5m,learner_based,0,462,3581,8.183676582620658,2317,9,0.5878246299916224,0.41217537000837756,0.5739795918367347
xes3g5m,learner_based,0,463,929,6.835184586147301,523,2,0.9386437029063509,0.06135629709364909,0.3148614609571788
xes3g5m,learner_based,0,464,695,6.54534966033442,694,5,0.8906474820143885,0.10935251798561152,0.27419354838709675
xes3g5m,learner_based,0,465,926,6.831953565565855,924,1,0.906047516198704,0.09395248380129595,0.2902544609861683
xes3g5m,learner_based,0,466,2586,7.8582541821860294,2368,10,0.6871616395978345,0.3128383604021655,0.2261495584926566
xes3g5m,learner_based,0,467,1696,7.436617265234227,1696,1,0.9575471698113207,0.04245283018867929,0.6119597325870647
xes3g5m,learner_based,0,468,11796,9.375600540841843,7201,18,0.7758562224482876,0.22414377755171244,0.5264797507788161
xes3g5m,learner_based,0,469,1105,7.00850518208228,1014,2,0.8832579185520362,0.11674208144796383,0.993421052631579
xes3g5m,learner_based,0,470,4873,8.491670234185152,4378,9,0.8633285450441207,0.1366714549558793,0.12091503267973856
xes3g5m,learner_based,0,471,9660,9.17585244151751,5918,8,0.8592132505175983,0.14078674948240166,0.39112751127511275
xes3g5m,learner_based,0,472,1792,7.491645473605133,1787,1,0.9620535714285714,0.0379464285714286,0.5
xes3g5m,learner_based,0,473,2748,7.918992488165245,2646,2,0.915938864628821,0.08406113537117899,0.5121055828475827
xes3g5m,learner_based,0,474,2471,7.812782818577581,2438,1,0.9210845811412384,0.07891541885876163,0.5
xes3g5m,learner_based,0,475,1103,7.00669522683704,1093,2,0.7361740707162284,0.2638259292837716,0.0
