dataset,split,fold,kc_id,train_freq,valid_freq,test_freq,bucket
junyi_bkt_test,learner_based,2,OVGQBBcCHSOyJ89uwY+z15n2iuZYrv8Tajf37jiGzqc=,253,39,80,medium
junyi_bkt_test,learner_based,2,OVwmRGTNCS+hBkvFYDawSwdperfo46ooCVV/tBEfd84=,116,17,26,medium
junyi_bkt_test,learner_based,2,OYK+8MJAblYDOgh2ohzoG1xT40feTLYvk/fAvdTktkI=,11,1,1,very_sparse
junyi_bkt_test,learner_based,2,OeaYHhfKV2vXQKqvs8/5Yx7sQiFDFEmf2r6cWd3apKE=,4,0,2,very_sparse
junyi_bkt_test,learner_based,2,OjIombrPy9hCBI5SbBeZHRWfcXoVRZAN8p6p28nQDfQ=,37,4,7,sparse
junyi_bkt_test,learner_based,2,OkMUi9/AtQ/YxPVmMj4Jx9WVHcjuXS9/fhcreFEB9Bg=,44,8,15,sparse
junyi_bkt_test,learner_based,2,OkgyFAFUhVF5xeu+iDV16+5dlnfzfYQJxXIidJx7dzE=,12,3,11,very_sparse
junyi_bkt_test,learner_based,2,Olr8azZ7638vOtR5V+KNF9jlhraDLCahnsxqV67PZ0c=,30,3,7,sparse
junyi_bkt_test,learner_based,2,OmUsbt7RaK3Gs9LwcpEYshJl6rIzzZF5DjRp230rTNI=,77,9,20,sparse
junyi_bkt_test,learner_based,2,OmVUm+97EqL1PSeEy318gszce7gJjIMnEjDMFU9e+qA=,40,9,6,sparse
junyi_bkt_test,learner_based,2,OnOsto+ftuylNECIWNGMBEpa8RoJ39dz4+95nFUtmE4=,44,7,8,sparse
junyi_bkt_test,learner_based,2,OnztoLe/KRAGCzT1fhys2SSvoBd4VIDTcFpP5fMpU68=,29,3,11,sparse
junyi_bkt_test,learner_based,2,OowZ5vdDfwOEL1LD/3yxHdHmT5fHqZUl1obUtKekJlU=,12,3,3,very_sparse
junyi_bkt_test,learner_based,2,OpP2FCplZ1a3UCUD9+tmw0Az+FrTdUOy8QtzWTO3BbM=,19,4,10,very_sparse
junyi_bkt_test,learner_based,2,OqlJtwFg1Ekkrx2SQ894pDPGH28c7bfHfJsLy16Y8QI=,41,7,11,sparse
junyi_bkt_test,learner_based,2,P02YQOS0HnUM+0FJcT2Hpa5X0gjJ/eIaL/Quc8Kj5u0=,72,15,21,sparse
junyi_bkt_test,learner_based,2,P1aW4NWkbjTAgrdvKdb/WsQZOI7wEV81FWNrD8IkT0Q=,116,11,25,medium
junyi_bkt_test,learner_based,2,P7BbN3XtNfmNgFUznGo0EKF0EO8JfiDgw/XJD1h/Crs=,36,6,13,sparse
junyi_bkt_test,learner_based,2,P7ylAtyaUeaapiNAor3BY5fi3JH6Swz5Azu48jtbZps=,37,11,11,sparse
junyi_bkt_test,learner_based,2,P9MBH2y9lTr+ueuFDr6VDrx3GSS1/MvPLRyklqdSyVM=,13,4,6,very_sparse
junyi_bkt_test,learner_based,2,PB+tEauJ6Cu8clF5IHjouv5FqEgH9UDWxbOqE+SBa50=,102,13,39,medium
junyi_bkt_test,learner_based,2,PB2mQE/E3slXrHhnDVHSNhb5Ei8QIwQB6DipI2jRkOU=,56,11,24,sparse
junyi_bkt_test,learner_based,2,PDjFRBgq4c5rzxS6wQrkOkhNs3qKPZ35htxUocnuNEw=,74,7,27,sparse
junyi_bkt_test,learner_based,2,PGbCr6wCmzlyPoKCBQv8aOM0NW8HVk4PW+IU4iR6GRI=,134,25,44,medium
junyi_bkt_test,learner_based,2,PIoM9UkR72BGOOCJwBMgzPXrR5EHZiv8SzfvVFsNlxk=,13,4,8,very_sparse
junyi_bkt_test,learner_based,2,PL/9zJXG7zguwqO/MqHkdLaEWAXCT0AIMUNY1gqRrNQ=,5,0,0,very_sparse
junyi_bkt_test,learner_based,2,POe1GpZCs0XAkf8qMngYc903fO7YAI7ijydnbX3l+/U=,25,4,7,sparse
junyi_bkt_test,learner_based,2,PSHqjHPywyyXi0y2Xgl+jLfJn4P5u6EHMd5/3/hvPlg=,9,1,1,very_sparse
junyi_bkt_test,learner_based,2,PSneyMRyz91kF3BethZIYuhHg8W9mV383mS+3rQguUQ=,72,15,19,sparse
junyi_bkt_test,learner_based,2,PTyaFYWmIg+5PNX4LsFQGDFZlntPfkud08tNGBXnw+Y=,7,0,3,very_sparse
junyi_bkt_test,learner_based,2,PYkuZLd5EpFjzAeC8E2gVnGIXBLSlrBXRPhZNaQtdqo=,20,3,5,sparse
junyi_bkt_test,learner_based,2,PZiMEThYIWDp5LXaqdNHdOfMunTBCS2DXk0x9ctcOzk=,21,1,11,sparse
junyi_bkt_test,learner_based,2,PbVYI1CRNaSeyeEyzq2xT68tf/hq17mof2B8FYiM+io=,69,10,21,sparse
junyi_bkt_test,learner_based,2,Pj38dvOZ+H6eylMm22y2HUPJ/2MqKuSTsaOIkGFdExM=,2,0,0,very_sparse
junyi_bkt_test,learner_based,2,PlMIYvc3fCsZ4pYDuAJK1ADA8SMuWLshZIh1bvsDgaY=,41,5,10,sparse
junyi_bkt_test,learner_based,2,PlktFXkKNWBnU1+LuxWAGiP34j8SskGL2K20E3qCpSw=,82,27,26,sparse
junyi_bkt_test,learner_based,2,Pm4ZYd3FPx3Chch18Er/uNkCsIZCSvPv19sFZFtZyTA=,17,3,1,very_sparse
junyi_bkt_test,learner_based,2,Pno/CGBMlrCkP6v7Qig/GV1dlecJ5lEnZSJ6jZbpmZE=,29,0,9,sparse
junyi_bkt_test,learner_based,2,PpW+++sV2g8ZfNiSrJBx4aUY2yL+BPpbafTDwscbOow=,58,8,13,sparse
junyi_bkt_test,learner_based,2,PqQyQvOjvvozBCtlR/0pL8uxhe0K63IPiKYCi1tDG1o=,380,56,112,medium
junyi_bkt_test,learner_based,2,Ps4dfShfpeMF3VG030HqZ2bsbD7PaVxvJYFTtroeSzQ=,88,12,29,sparse
junyi_bkt_test,learner_based,2,PsNJe5XMT7olF29RVFBkcVUKbBQorktzCVlg3h5/UXI=,1,1,2,very_sparse
junyi_bkt_test,learner_based,2,Pt16yAWeWMgPGXsQUWEZ8q4oNKD30uoUwMljaOi24sI=,58,6,20,sparse
junyi_bkt_test,learner_based,2,PvpLwkJhsaSFDgYgP2BUVWxNx+0ur7BufMi+rTxJHYM=,68,5,17,sparse
junyi_bkt_test,learner_based,2,PwTmz5OGXktdjZBR5o3T6W/9xOtuu2dJeIwi/xwom1s=,18,7,6,very_sparse
junyi_bkt_test,learner_based,2,Q/SwuYH/ZNpYQVLmg+bpFVSLyN+QjWW4+Q6FJBsepeA=,51,4,14,sparse
junyi_bkt_test,learner_based,2,Q/taLV1XMrDmLpqWe+wVqvUU/JenxdWwwA8am9xppWU=,35,5,9,sparse
junyi_bkt_test,learner_based,2,Q0mRkMzFoFAkNaLsyPYFJoBmC4JdqV9riasp/YCRf/M=,64,8,18,sparse
junyi_bkt_test,learner_based,2,Q4rlu4p4omxZhIwjIFvGGUuC7wPUkgP+m0owUS+PTtY=,52,3,15,sparse
junyi_bkt_test,learner_based,2,Q6oyQv4evP1EzfiPfaiyLQUS1mHQgoz+d7J7zk+zxbs=,17,1,2,very_sparse
junyi_bkt_test,learner_based,2,QEjs/Y0qxKqphtX3HPy3o5NLK3ln/f5PNCKLAhhvKJM=,8,1,3,very_sparse
junyi_bkt_test,learner_based,2,QItWSsqV6XwvWHO63v1Q3q0cS8HtbGkBWTkRtJ62BDw=,45,7,6,sparse
junyi_bkt_test,learner_based,2,QKs+1aEPk0x80IIx0aKNLHlmX1JIOry1/wb3Lhq4sFg=,58,13,15,sparse
junyi_bkt_test,learner_based,2,QLZ1wKDTHboEYAyw3gx/ZFqOkxwu4cMUHZrenzwD9sY=,2,1,1,very_sparse
junyi_bkt_test,learner_based,2,QMSnwGbK7tYBNz9p869x0lrxHkB6Yd1EQcOqjCuLujU=,6,1,3,very_sparse
junyi_bkt_test,learner_based,2,QZ6LopqYP/r9aU9mfJaX3+scQfAlYe19eeaj7TW+zww=,189,26,40,medium
junyi_bkt_test,learner_based,2,QZYEX3iUClUnuqodly/8KADAcMRs+hjzmHD61g1apGg=,2,0,1,very_sparse
junyi_bkt_test,learner_based,2,Qfkdu0xMDo7ZKO14VkT7AmpqH0GnAvcprI5Fj+rC1u0=,6,2,0,very_sparse
junyi_bkt_test,learner_based,2,QjpkOpuGWH0UnITA2wpaRypYPOTnkGJFcYezuYGtYuM=,19,2,5,very_sparse
junyi_bkt_test,learner_based,2,QkM4hin94znSQ6Dj6MkPpYBAjcEKA0u+2HbJyCWol3I=,7,0,0,very_sparse
junyi_bkt_test,learner_based,2,QlU/0uOUSWj8W8vTMUywLl+Uev53aISqtS8jMi2JnDE=,61,6,12,sparse
junyi_bkt_test,learner_based,2,QlgE9ktDNbyezcCDHWTZkmzRM8/8FOcwEHpwzA+Zib8=,86,7,37,sparse
junyi_bkt_test,learner_based,2,Qo3teiynihSpD4R1XtUH9HqLDtvdWpneGpSfDR1fSto=,73,10,18,sparse
junyi_bkt_test,learner_based,2,Qx6mwirYKln7CTvOXad5Do5OkVKmypYSQfFs0MB6Cvs=,69,5,14,sparse
junyi_bkt_test,learner_based,2,R+PA0n0gNtg8uHV6dQ5TLW+3WEt2Bac2ak0mDoaL9f0=,3,0,2,very_sparse
junyi_bkt_test,learner_based,2,R5pBjwxHhlwD8Iv1qdtR9VtjKwfWBVuh5P0UM3eQg7Y=,1,0,0,very_sparse
junyi_bkt_test,learner_based,2,R6QefDBKjMm/uoG5bP/sWm4HxgqX8fZQ9wriQsEbLhU=,6,3,8,very_sparse
junyi_bkt_test,learner_based,2,R8DtELOi6cThZOCqTX6c+wNDtTcGGuaAufw4vCdQPsw=,20,1,10,sparse
junyi_bkt_test,learner_based,2,R9Uc/YSWli57zmUYbFm1LrpLpQSpiV8XlzGUDkoUIn8=,58,5,15,sparse
junyi_bkt_test,learner_based,2,RC6q7zijbSkLeANRrhUHoLSa+HC/PGtbFSSBlsaFrag=,4,1,0,very_sparse
junyi_bkt_test,learner_based,2,RHcmN3mTXkmYbY1GZpG9Rrtjg8Jahs0zXkFyLBy/ekc=,15,2,1,very_sparse
junyi_bkt_test,learner_based,2,RKkxBe+3Z33I75tZfZ8EY7LtVnN5QEfE8O0y6bPFCeo=,116,15,37,medium
junyi_bkt_test,learner_based,2,RLVg2oNL54gAjL5WK5vK9JDSj1xUds0tDwVqAAfDTxg=,4,0,0,very_sparse
junyi_bkt_test,learner_based,2,ROy2LJr08ctjmiuRc4SXFKrmk91KPBxZU6hZPJ7JIu8=,97,17,27,sparse
junyi_bkt_test,learner_based,2,Rcsy5m8O7pQ3np5tv3eeCgGc7Vn9vqmoMEYbz1pB8pw=,105,19,26,medium
junyi_bkt_test,learner_based,2,RlHAktJl64ZiBd7sf7MkpXdvIKiGtmUYYctdc2AjNSE=,4,2,2,very_sparse
junyi_bkt_test,learner_based,2,Ro29/9OFIon5Y4nq4ptN7g7LWevKCWual3GGUaKeYYw=,9,2,0,very_sparse
junyi_bkt_test,learner_based,2,RqWJRTdyiEJkrfUuO1BNxb3KXHD+idu3CvWpdu9lgHM=,97,14,34,sparse
junyi_bkt_test,learner_based,2,RtjkuNmuzBI2VhWYRk43wMkzhzIQD6YstXG1ZsypAZU=,17,0,1,very_sparse
junyi_bkt_test,learner_based,2,RyHgPcXfEn/CVHtbJsSpZTh3Ri3giA5M6sf1VGayr7c=,43,7,8,sparse
junyi_bkt_test,learner_based,2,RySWVPM4vpcQHdMukD+i/MhP3/lK4Vwj5TAl48A6LKk=,27,6,4,sparse
junyi_bkt_test,learner_based,2,S0VFEY+TX4JInp2RbHDsOeNIjLRKCfs1ywbzFrcTDWM=,102,6,19,medium
junyi_bkt_test,learner_based,2,S3hqMF0e5To6kPDkpp0xZ7dpZx7GRQgLjAs14iM6rfE=,26,0,14,sparse
junyi_bkt_test,learner_based,2,S9X2EjiG3ZyYzP5GckQ0s4bkH4Sz1X3NSre3vniBFw8=,5,0,3,very_sparse
junyi_bkt_test,learner_based,2,S9xsg6+N3hh24WpN7bJxFXVB9XYH/d6cXpuqOsiFADg=,38,4,8,sparse
junyi_bkt_test,learner_based,2,SBKtN+xP0yIQrTRObRW2C5D7oO34pRf8QAnjfMjnqcY=,22,4,5,sparse
junyi_bkt_test,learner_based,2,SJ3oFp7EryIlYanhtkVHYkcAHmEcCaQdGR6MmCR0mzs=,51,13,17,sparse
junyi_bkt_test,learner_based,2,SJTFghEQOed1hZMCrR3hHBJLS2VNyHCmi8/CHDDmy44=,1,0,1,very_sparse
junyi_bkt_test,learner_based,2,SM7B2SxOLiOmbjVKes5evyxllrNCQTFzEKpHtl117BI=,59,7,20,sparse
junyi_bkt_test,learner_based,2,SNny3SIxP6zv/dhk4ZU0EH0mmajwjgeHGzeEZpTbzvs=,27,1,5,sparse
junyi_bkt_test,learner_based,2,SPmFV4RvUZLm41Gfgt8kBm8u6VzSl1tNcT5BsAQvMls=,1,1,1,very_sparse
junyi_bkt_test,learner_based,2,SQMgGY6bpDnpHTx2hEwNomSPUK2IpSvmaAXUKpx7+pI=,60,6,8,sparse
junyi_bkt_test,learner_based,2,SSDMxAE5L1x25IfMEbpXrmr8mQIqZzu40Nb6QyxBDKw=,23,0,3,sparse
junyi_bkt_test,learner_based,2,STKIh4mc96nCMWCChSWcToyncYSNayuOyy4k9dSAgS0=,86,16,16,sparse
junyi_bkt_test,learner_based,2,SVxqhYXrH6SfIgcbLQ9Z+95ZeN14VIMuO/gr6OWgXBU=,106,9,24,medium
junyi_bkt_test,learner_based,2,Sb3aon2FSNNX4wgPRFi3hwJKcQgo8dM+4M26k2TF4wY=,6,2,0,very_sparse
junyi_bkt_test,learner_based,2,SeczIB1AchCyU+2ERN9UZfwNxpPR+iEWdTKdKVAOplQ=,55,3,10,sparse
junyi_bkt_test,learner_based,2,SkN/5zphtv5ctUPsh3QRmLCj0yp23MT9pzr5EDFZe/8=,2,0,1,very_sparse
junyi_bkt_test,learner_based,2,SoyS9lUIh/q7oCg6XQeMqOtoiMT+GZVjes485aXEbKU=,40,5,13,sparse
junyi_bkt_test,learner_based,2,Sscg9vquPUuOL9DKkSbs9NTSxfCV/DYuMnsLRUZs6eA=,13,2,3,very_sparse
junyi_bkt_test,learner_based,2,Sz/KKL9ywpxyPJ7heAWEqkt/tf/nbDP5b4f1m7EbBVk=,73,12,10,sparse
junyi_bkt_test,learner_based,2,T+TdpKTtcckj1sM4MAUOU/taROWhuq1ZIiOoJbasmhg=,14,0,0,very_sparse
junyi_bkt_test,learner_based,2,T+rWMKiJgE6rmRdVUFc0WOeDY0RVPhl0EYU/hS4dlSc=,110,23,39,medium
junyi_bkt_test,learner_based,2,T0aJ7xmDPBaqhhLPpZP5EPK0XfPj9a1vqdKuvOmoHCI=,38,6,4,sparse
junyi_bkt_test,learner_based,2,T2hI5mqqogezvse00UeJHgHc3DDK1vrGyyn7Z6IIpsM=,41,4,12,sparse
junyi_bkt_test,learner_based,2,T4SE4EgcHfMeg58rrWKRWuXd7tw0mVCfHJvBhy6TC78=,185,14,58,medium
junyi_bkt_test,learner_based,2,T4SwgJk2xgBpvWW0/NYmhl9u5jm63dwg1Q39k1pLrWw=,42,6,13,sparse
junyi_bkt_test,learner_based,2,T4f/arzfSalcvrX0iElU649bu8yFkRYxheJCrrNEkLQ=,56,10,12,sparse
junyi_bkt_test,learner_based,2,T7V7D8OgJF2BeuK/agj56BY9ibTmoqRbGdtwrt8a1SQ=,396,49,111,medium
junyi_bkt_test,learner_based,2,TDEUV/kZMRHVLtJ1Tzk9Ne7zqUrXe4lwJ/AhDn6AKcc=,7,1,3,very_sparse
junyi_bkt_test,learner_based,2,TH+9EqnFdeRqXgd+9frMdewrp3rP654euGJZm++hRT4=,25,2,8,sparse
junyi_bkt_test,learner_based,2,TIFqzAEaJ9dzg/KCrFFPRw7C0KKV+dPmxhnS9zS0w+E=,16,3,2,very_sparse
junyi_bkt_test,learner_based,2,TKDAjftSYyI2PNmAkXdInD39P5BcPNa6a+qx0fxm4RA=,45,3,5,sparse
junyi_bkt_test,learner_based,2,TNultEGnWJ9JPQ+o/+IyosqUKfeH2pvHu1EqogDrBPw=,16,0,4,very_sparse
junyi_bkt_test,learner_based,2,TOdFpZ3Xqdh28DnIte6gehxDLIIUkzWMwfqed8sEJwE=,156,13,41,medium
junyi_bkt_test,learner_based,2,TWogEjXZZBCw1gGUayarBvTA2viDN2Ly0/KsRLsP0rg=,25,3,7,sparse
junyi_bkt_test,learner_based,2,TXBvUiNlr5jhR8zA+8xXAAvhjwKoxhJgVCFi6g3MkXE=,19,1,10,very_sparse
junyi_bkt_test,learner_based,2,Td40Heh6rp61Aa5Pd6cd46sOEZ65dgSfsT9oTDoFl+c=,24,2,9,sparse
junyi_bkt_test,learner_based,2,TdtpNDJrqro4BdaY6fxtkvlHeS44Vpq/0YsW3JRx79E=,13,2,4,very_sparse
junyi_bkt_test,learner_based,2,TdvU/GNCYUygMo4pGEGXRSCZb9aI1CNNc3QR3WHsRuU=,16,2,8,very_sparse
junyi_bkt_test,learner_based,2,Teuwxr3okYRSPI2Y7Nou4wqGcA78ekLDx+wonvRGsOE=,34,0,14,sparse
junyi_bkt_test,learner_based,2,Th3OVzxgS2ilcKpcQLrQzAG30fdrg7VHZmV5f4PjJb8=,51,10,21,sparse
junyi_bkt_test,learner_based,2,TlMkJfs9LQfBpKdSmKCSAk0EJ0GodXR+6hD9KpqZd1g=,57,12,13,sparse
junyi_bkt_test,learner_based,2,TsR3rTKaWulf/k3TmhqbWrKGAO0mgb9lEwUqW1qoDK8=,67,12,17,sparse
junyi_bkt_test,learner_based,2,Tv3/IjfXLL+U2dQgk/cOyfc1mgU2vm2D/yM43RtFshA=,49,5,14,sparse
junyi_bkt_test,learner_based,2,TvBq4rNq8Bfuxgn+XZqr6qR9rSetLyfNd6vwdxaOk28=,90,15,29,sparse
junyi_bkt_test,learner_based,2,TwWIHt3X4PpZYPEyrUAz/c+T7Wq73JD/n+6I2DKtKAw=,28,3,6,sparse
junyi_bkt_test,learner_based,2,TwyqyV1uJYlDAX8wX/PtTCVZEBo/APIVfTzzleGkNCQ=,450,63,143,medium
junyi_bkt_test,learner_based,2,TxLf722uDU7ltT6N5kFlFl2wr9XwFTbcNCG3r5P1Hkk=,22,7,5,sparse
junyi_bkt_test,learner_based,2,TyoVFxBv3mKmQSTdiIfM1t4wORIIFZNjz4BKyM0ed+c=,23,2,5,sparse
junyi_bkt_test,learner_based,2,TzA/XRKLzDMD8yElX2FvbMVJ3BTJ+9aqbOcCCMM/TuI=,72,16,26,sparse
junyi_bkt_test,learner_based,2,U0mwINNikgvZ0ftlUeNE7EDUElvPx/tTWfJtl20gC6g=,126,12,31,medium
junyi_bkt_test,learner_based,2,U2kVmFcvfYHpuYGFYE9P/5A//cmtFnXpxBQYS9yWaiw=,48,11,14,sparse
junyi_bkt_test,learner_based,2,U4IDn4MUqbVq2R5M08n344XMXc052OsQtinVwrNNkSk=,57,8,15,sparse
junyi_bkt_test,learner_based,2,U6uPrXsMf01kkpbyFTf6NgLBFfypQFIdHmXH8GYZPyw=,12,3,4,very_sparse
junyi_bkt_test,learner_based,2,U7WkGZRG7Ap28BleazYLuVCBEN3TdSTYP43SOFuOb54=,12,0,6,very_sparse
junyi_bkt_test,learner_based,2,UA8j7lklVtKV7XvO/QUqpJSwzYGBY2bKSg73/EDGa0I=,16,3,6,very_sparse
junyi_bkt_test,learner_based,2,UJx6vGY4lwuup0V3VTTKZmE76AogRe5ecQHc+Yly1YM=,21,1,7,sparse
junyi_bkt_test,learner_based,2,UV/JR6UaacYCmtRkgf+fISD6dzm7gIQwTfyFEd5m490=,86,14,30,sparse
junyi_bkt_test,learner_based,2,Ul0YfLD+DkexICyzGisAES41BpTca5rUI/BNolWJpio=,49,5,15,sparse
junyi_bkt_test,learner_based,2,Um/VucrWT3ytfnYCAhdIJf58cjByGJkSIPJrsdq3Z18=,14,2,2,very_sparse
junyi_bkt_test,learner_based,2,Uq/TS8KieZduAKrYzEVKNL2Mm4txq9AR3VFY5cZO9rs=,8,2,6,very_sparse
junyi_bkt_test,learner_based,2,Uq0Jd5CXS1nkLOvMSauJ2/DL+7ZrSiFIXAs+Y0LWrjA=,18,0,1,very_sparse
junyi_bkt_test,learner_based,2,UqfpH7HCLC3Ct5Qj8lQ5MA9fzVPZBoROdRbVJpqQRs8=,2,3,0,very_sparse
junyi_bkt_test,learner_based,2,UukST5Jm3oHVK7g3ktel5joKNlCYBQJIX/A+GOGyjG4=,71,12,15,sparse
junyi_bkt_test,learner_based,2,UvC6kSISYOndybh30jYllToowJOirq81gPZsMmHnsNo=,56,9,15,sparse
junyi_bkt_test,learner_based,2,UyK3WAcVbatfJU5yTyBAdSFG/eXv67JhWvL3rRZGCvs=,4,1,0,very_sparse
junyi_bkt_test,learner_based,2,V+g9Veh447rxTQ4761Lvccc9KGxXM6jr5uQP8TTpYBA=,101,7,27,medium
junyi_bkt_test,learner_based,2,V00R/cPz9t+/NMeNSgfvISuDZkhuHZZh3/hADlbJmW4=,17,3,2,very_sparse
junyi_bkt_test,learner_based,2,V2RVC5jgSEbmKRDBgXNFrA6t5vqFslxPIkcmjHuVXYY=,14,0,4,very_sparse
junyi_bkt_test,learner_based,2,V6gzmLaxDq9lLc3HQUpSf2CJ+PcXNduJro29Nx9Z3aM=,18,0,8,very_sparse
junyi_bkt_test,learner_based,2,VFSfDdE2vLsyVfGCGYLnxYih+n8+IpUbRoiUpDJ4hc4=,23,3,9,sparse
junyi_bkt_test,learner_based,2,VHoFq7xrb39aeNkDFggnyfmKTpBVFGdo7R0jTwhDKng=,2,1,2,very_sparse
junyi_bkt_test,learner_based,2,VLG8jzZDi3OzlWsTunU487LkKuMt8oRCf6DBpBjv/pc=,37,1,15,sparse
junyi_bkt_test,learner_based,2,VN+hlrC3u3EiecxSo+9icATbCs/7B1UlrxrPfAEWf+k=,9,1,5,very_sparse
junyi_bkt_test,learner_based,2,VXrPlBOiCgJ5r2VB+WDJn4TuHK2oRH9ffhgulsCm+Dw=,39,9,17,sparse
junyi_bkt_test,learner_based,2,VY6aXT7f64ny+uy4pszHVNSy3WHyoFPuhwToxBhB3wM=,24,6,4,sparse
junyi_bkt_test,learner_based,2,VdDGn0d64C/s9UWPNmugh8Upm4696fFybvSQxW5ghuU=,13,1,2,very_sparse
junyi_bkt_test,learner_based,2,ViIxd7sl/Dp2C0nC24swu3Cm5o8UkaEMgyMuUp7pq0g=,265,41,83,medium
junyi_bkt_test,learner_based,2,Vj19/FOJ9nuzsw/E4T14ddKY6iiZGnG+3fxiJSvbiD4=,0,1,0,very_sparse
junyi_bkt_test,learner_based,2,VkDMjjCaJsUcJWn56ZVLtKz6ohgWVycmo0nh3ieP7Oo=,138,29,52,medium
junyi_bkt_test,learner_based,2,VkqQZJ473iP+Q3cuRr/ss9TxWBXBIsPwC0fwGbVIgjU=,41,8,9,sparse
junyi_bkt_test,learner_based,2,VmJb1VGYXyZxQg1h4pXkCw5h+qFQQoC7T9iez9RkbKI=,2,0,1,very_sparse
junyi_bkt_test,learner_based,2,Vn2WlxhITzyDS52K3WRs5UvCCc0HanXrRlJpqfT6QwQ=,17,4,2,very_sparse
junyi_bkt_test,learner_based,2,VoHrX2UnJ3IU2DdxSNj+Bbm9zCM0xLPSoYevLWFeGD8=,3,0,0,very_sparse
junyi_bkt_test,learner_based,2,VoUEV5MkNaFrGENiLqm3zykytS3WV6a2u96d8kgEAN0=,40,3,4,sparse
junyi_bkt_test,learner_based,2,VyJAFv77nIaZWzFAcZrlwtNbqZ9GtG8gXWS/QeH8dBY=,11,0,9,very_sparse
junyi_bkt_test,learner_based,2,W4l0TIo0YQXLT/c8/Uy7OLtElmNuNWPODI7HkJ0NaI0=,94,23,25,sparse
junyi_bkt_test,learner_based,2,W77JRmtNTVD+rfntgQ/ysIvIOujqt1Pn7VCHzntIaNM=,29,3,3,sparse
junyi_bkt_test,learner_based,2,WGpUu6x+7d7oYF2u7prVYC5D1GvAybVW7PvZT6my2Ns=,19,5,2,very_sparse
junyi_bkt_test,learner_based,2,WIVV2NtKYatcEnMpVQbIYkGSMd8Q9Xt74y5a+V5bXs0=,30,3,6,sparse
junyi_bkt_test,learner_based,2,WIX8cNygX1SJ0qs+f36JttnScd1lBN+e2c7/KEYlysI=,102,16,37,medium
junyi_bkt_test,learner_based,2,WMgUXcGDQCwsVgpqW00m0nL9vzTUYdkN6Cbdtg8M29k=,35,3,11,sparse
junyi_bkt_test,learner_based,2,WR85TYAmgzldheol7nA1RzEqixyhrnrQsG8iD/RhpHU=,11,4,8,very_sparse
junyi_bkt_test,learner_based,2,WS6WWNekaOD2ftvFW2KFOR67cYFe7KHl0DfZjhjhbRU=,54,8,23,sparse
junyi_bkt_test,learner_based,2,WS8jP1BdHW+Hr6HKToZja5W0UH0gsE78z7CxYLHJgcU=,74,8,31,sparse
junyi_bkt_test,learner_based,2,WVgEr0cn4ZJnAjSpBIua9uheGClv4buPcj2zQE2Yp50=,12,1,4,very_sparse
junyi_bkt_test,learner_based,2,WW5taWjwvqMRopp4FSxyhhnCJvKHzed+c3PuWh5gifI=,40,4,12,sparse
junyi_bkt_test,learner_based,2,WeWipB8F4WKb1kJjUzDzzeqmt5Lb4mPAJy8sJKmYoAM=,112,16,22,medium
junyi_bkt_test,learner_based,2,WfTXipC1a2n1v6FzNC711Jzm2ikIDAAPKcOP6AEaR1Y=,17,1,6,very_sparse
junyi_bkt_test,learner_based,2,Wk1PobqnhB1FsjjiU84gVNe9j4O6SLWWYfvGb/l6MR4=,103,16,31,medium
junyi_bkt_test,learner_based,2,WkBETrljVP4CWMKsouy8P5j94DMpD1mdMxCCZ7ftnN0=,17,2,7,very_sparse
junyi_bkt_test,learner_based,2,WkiJbEtcQ/6K9mzb+6b/b9MvUag94v5b3NTx6TRIcn8=,17,3,7,very_sparse
junyi_bkt_test,learner_based,2,WloCXEmnD+f/vvG/m5NptiLPqazIZr+l8yqpaTAtMfg=,57,5,10,sparse
junyi_bkt_test,learner_based,2,WnROIwtQSSRuDI+N9zspe70i0h/BVJUxoil4KIbnP6M=,87,10,20,sparse
junyi_bkt_test,learner_based,2,WwGpcpKdAF1kvKHFVZOLDv9609c0Rs+eGWAu1Ub/k9c=,2,1,0,very_sparse
junyi_bkt_test,learner_based,2,WzvugOYA7I7EAC0ty8LiMKIA+9T/CYrBJx5dG+/QcMw=,101,17,32,medium
junyi_bkt_test,learner_based,2,X0cKvLgZxul/9WFXcTzJ//4b19Uf+pNMQ2NRT0fs3ws=,9,2,4,very_sparse
junyi_bkt_test,learner_based,2,X1afKm2XO2cxQD9qw6cTUXRW2hrgPrfOGaduO3zsrqM=,14,3,13,very_sparse
junyi_bkt_test,learner_based,2,X3kjMLe+TWKd9Bm5TfIaJZzzngni5Yb5nJxHI3WWvO0=,109,15,39,medium
junyi_bkt_test,learner_based,2,XABiqjiym+yxP9IxWjibmAF+Ccqqu+GF+oujfq0IbWY=,66,10,19,sparse
junyi_bkt_test,learner_based,2,XG1pV3YZ4tnQkmvmVbwNYnm01m9sRhZovPW1qTPIGYI=,170,18,32,medium
junyi_bkt_test,learner_based,2,XGAA22+obUN8IuJrlW3W+g3lh+u3VHufuQK521z+R0U=,3,0,0,very_sparse
junyi_bkt_test,learner_based,2,XGFZ7IrZsoBhRl8og2T59raf/eHUTP3NRcwHW+GLxmQ=,133,21,44,medium
junyi_bkt_test,learner_based,2,XO9+ucYiWTUi8SwVantzYmJrR1nuQBhpI0dy9yPYNrU=,123,22,28,medium
junyi_bkt_test,learner_based,2,XPjtEuV2qgexNe8re/JecZlBLnzABLhXY2kd8BFHlRg=,32,5,10,sparse
